trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
407,renewal_pressure;freq_per_tenure;is_high_payment_interval;new_inactive;contract_length,((log((renewal_pressure + freq_per_tenure)) - new_inactive) + contract_length),0.6379220779220779,0.0196078431372549,0.35670103092783506,0.33807698399572267
408,usage_cluster;contract_length;age;frequent,(((usage_cluster * contract_length) * age) - frequent),0.6287072957076711,0.0594059405940594,0.26429980276134124,0.31747101302102393
409,new_inactive;is_low_frequency;is_long_contract;age;contract_ratio,((log((new_inactive)^2))^2 - contract_ratio),0.6392296530800686,0.003579952267303103,0.39131843213475864,0.34470934582737683
410,is_long_contract;is_older_group;is_high_interaction;interaction_rate;payment_per_freq,((((is_long_contract - is_older_group))^2 - interaction_rate) + payment_per_freq),0.619788573464782,0.13689320388349516,0.06970509383378017,0.2754622903940191
411,new_inactive;vip_inactive;is_low_frequency;interaction_per_freq;contract_ratio,((((new_inactive - vip_inactive))^2 + interaction_per_freq) + contract_ratio),0.6292676735626348,0.00357355568790947,0.3223259152907394,0.3183890481804279
412,contract_length;short_tenure_high_interval;payment_per_freq;tenure;interaction_per_freq,((((contract_length - short_tenure_high_interval))^2 - tenure) - interaction_per_freq),0.6362916006339144,0.0,0.38676517828461293,0.3410189263061758
413,gender;payment_per_freq,(freq(gender) - payment_per_freq),0.626204238921002,0.005955926146515783,0.22024565861922915,0.28413527456224896
414,interaction_per_freq;is_low_frequency;is_older_group;freq_per_tenure;age,sqrt(log(((interaction_per_freq - is_low_frequency))^2)),0.6179371156746722,0.047670639219934995,0.06599254922831294,0.2438667680409734
415,new_inactive;tenure;frequent;interaction_rate;short_tenure_high_interval,(sqrt(((new_inactive - tenure))^2) + short_tenure_high_interval),0.633303808680248,0.0,0.0,0.21110126956008268
416,subscription_code;tenure;is_high_payment_interval;is_low_frequency;is_older_group,((((subscription_code - tenure) + is_high_payment_interval) - is_low_frequency) - is_older_group),0.633303808680248,0.0,0.0,0.21110126956008268
417,vip_low_interaction;short_tenure_high_interval;payment_interval;tenure;freq_per_tenure,((((vip_low_interaction - short_tenure_high_interval))^2 + tenure) * freq_per_tenure),0.6266407944298596,0.02881844380403458,0.05519480519480519,0.23688468114289982
418,after_interaction;frequent;new_inactive;payment_interval;vip_low_interaction,((((after_interaction - frequent))^2 - payment_interval) + vip_low_interaction),0.631037305578295,0.033010813887307915,0.16601178781925344,0.2766866357616187
419,interaction_rate;after_interaction;is_older_group;vip_low_interaction;older_and_member,(log(((interaction_rate * after_interaction))^2) - older_and_member),0.6273794597059159,0.03910614525139665,0.04828747894441325,0.23825769463390858
420,new_inactive;short_tenure_high_interval;interaction_rate;is_long_contract;is_low_frequency,((((new_inactive / short_tenure_high_interval))^2 + is_long_contract) + is_low_frequency),0.6377061284764952,0.0,0.29308323563892147,0.31026312137180556
421,age;short_tenure_high_interval;subscription_code;is_older_group;is_long_contract,((((age - short_tenure_high_interval) + subscription_code) - is_older_group) - is_long_contract),0.643467336683417,0.0,0.3434862385321101,0.3289845250718424
422,older_low_contract;renewal_pressure;is_high_payment_interval;subscription_code;is_long_contract,((((older_low_contract * renewal_pressure) / is_high_payment_interval))^2)^2,0.6348161597821153,0.011799410029498525,0.07512248230811105,0.24057935070657496
423,gender_age_group;contract_ratio;payment_per_freq;is_high_payment_interval;is_older_group,sqrt((((gender_age_group - contract_ratio) - payment_per_freq) * is_high_payment_interval)),0.626438962681847,0.055676855895196505,0.2884541618718834,0.32352332681630896
424,vip_low_interaction;renewal_pressure;payment_freq_alignment;vip_inactive;contract_length,((((vip_low_interaction)^2 * payment_freq_alignment) + vip_inactive) + contract_length),0.6409694469511409,0.0,0.366120218579235,0.3356965551767919
425,payment_interval;short_tenure_high_interval;interaction_per_freq;older_low_contract;freq_per_tenure,(log(((payment_interval * short_tenure_high_interval))^2) - freq_per_tenure),0.6257711558607846,0.045835662381218556,0.11914460285132383,0.263583807031109
426,usage_cluster;new_inactive;freq_per_tenure;older_and_member;is_older_group,((log(sqrt(usage_cluster)) - older_and_member) + is_older_group),0.633303808680248,0.0,0.0,0.21110126956008268
427,renewal_pressure;subscription_code;vip_low_interaction;is_older_group;usage_cluster,((((renewal_pressure - subscription_code) + vip_low_interaction) - is_older_group) - usage_cluster),0.6167861047005951,0.028425241614553724,0.2066326530612245,0.28394799979212443
428,contract_length;is_low_frequency;freq_per_tenure;is_long_contract;is_high_payment_interval,((log((contract_length / is_low_frequency)) + is_long_contract) + is_high_payment_interval),0.6149950766633845,0.0,0.42002237136465326,0.3450058160093459
429,is_low_frequency;payment_per_freq;older_and_member;is_high_payment_interval;interaction_per_freq,sqrt(sqrt(((is_low_frequency - payment_per_freq))^2)),0.6224217422955594,0.012716763005780347,0.21079258010118043,0.2819770284675067
430,payment_interval;age;short_tenure_high_interval;renewal_pressure;usage_cluster,(log(log((payment_interval * age))) - usage_cluster),0.63121387283237,0.046953605366126326,0.3256317689530686,0.33459974905052164
431,payment_interval;after_interaction;tenure;older_low_contract;payment_freq_alignment,((((payment_interval - after_interaction) * tenure))^2 + payment_freq_alignment),0.6259090909090909,0.03302961275626424,0.05145413870246085,0.23679761412260533
432,subscription_type;short_tenure_high_interval,(freq(subscription_type) * short_tenure_high_interval),0.6291768541157294,0.0,0.15935114503816794,0.26284266638463244
433,is_older_group;subscription_code;older_low_contract;short_tenure_high_interval;new_inactive,((log((is_older_group)^2) - short_tenure_high_interval) / new_inactive),0.6332323572310109,0.0,0.05981941309255079,0.23101725677452056
434,age;contract_ratio;vip_inactive;interaction_per_freq;subscription_code,((((age * contract_ratio) + vip_inactive) + interaction_per_freq) - subscription_code),0.6304483576870239,0.014084507042253521,0.29472085074060006,0.31308457182329247
435,gender_age_group;payment_interval;tenure;is_long_contract;payment_per_freq,((log((gender_age_group - payment_interval)) - is_long_contract) + payment_per_freq),0.6194843827466534,0.018497109826589597,0.25530243519245877,0.2977613092552339
436,interaction_per_freq;older_low_contract;interaction_rate;vip_inactive;vip_low_interaction,(log(sqrt(log(interaction_per_freq))) * vip_low_interaction),0.6307452030343597,0.017523364485981307,0.0035971223021582736,0.21728856327416643
437,older_low_contract;new_inactive;interaction_rate;contract_ratio;subscription_code,((((older_low_contract / new_inactive))^2 + contract_ratio) - subscription_code),0.6372214941022281,0.024179620034542316,0.37554585152838427,0.34564898855505155
438,is_low_frequency;freq_per_tenure;interaction_rate;older_low_contract;age,((log((is_low_frequency * freq_per_tenure)) - older_low_contract))^2,0.6299828808999756,0.045631608235948806,0.24905023216547068,0.30822157376713166
439,short_tenure_high_interval;vip_low_interaction;usage_cluster;new_inactive;older_low_contract,sqrt((log((short_tenure_high_interval - vip_low_interaction)) - new_inactive)),0.633303808680248,0.0,0.0,0.21110126956008268
440,interaction_per_freq;vip_low_interaction;is_older_group;contract_length;tenure,(((sqrt(interaction_per_freq) + is_older_group))^2 + tenure),0.6257961783439491,0.028620492272467088,0.04653739612188366,0.23365135557943328
441,vip_inactive;gender_age_group;is_high_payment_interval;short_tenure_high_interval;frequent,((log((vip_inactive + gender_age_group)) + short_tenure_high_interval) - frequent),0.6176647788890228,0.13178294573643412,0.10600706713780919,0.285151597254422
442,contract_length;age;is_high_interaction;older_and_member;contract_ratio,((((contract_length + age))^2 + older_and_member) - contract_ratio),0.6362162958597318,0.12363996043521266,0.4543140028288543,0.40472341970793296
443,is_older_group;gender_age_group;payment_freq_alignment;freq_per_tenure;is_low_frequency,((((is_older_group + gender_age_group))^2 + freq_per_tenure) - is_low_frequency),0.6170766319772942,0.14684014869888476,0.027649769585253458,0.2638555167538108
444,new_inactive;after_interaction;vip_low_interaction;usage_cluster;is_long_contract,((((new_inactive + after_interaction))^2 + usage_cluster) - is_long_contract),0.6358999271314064,0.0,0.25703794369645044,0.2976459569426189
445,gender_age_group;frequent;freq_per_tenure;tenure;is_low_frequency,((((gender_age_group + frequent))^2 + tenure) - is_low_frequency),0.6234151913192462,0.027195467422096317,0.05592105263157895,0.23551057045764048
446,frequent;is_low_frequency;contract_ratio;vip_low_interaction;payment_per_freq,((((frequent + is_low_frequency))^2 + vip_low_interaction) - payment_per_freq),0.6292575349179123,0.021139166177334117,0.2662363856393707,0.30554436224487236
447,usage_cluster;is_high_payment_interval;freq_per_tenure;older_and_member;renewal_pressure,((((usage_cluster + is_high_payment_interval))^2 + older_and_member) - renewal_pressure),0.6244507624709227,0.03788300835654596,0.3052294557097118,0.3225210755123935
448,payment_per_freq;contract_ratio;payment_interval;renewal_pressure;short_tenure_high_interval,((((payment_per_freq + contract_ratio))^2 + renewal_pressure) - short_tenure_high_interval),0.6284813452443511,0.01527614571092832,0.35181518151815183,0.3318575574911437
449,payment_freq_alignment;is_older_group;contract_length;freq_per_tenure;after_interaction,((((payment_freq_alignment + is_older_group))^2 + freq_per_tenure) - after_interaction),0.6283898785884489,0.005927682276229994,0.05856832971800434,0.23096196352756104
450,payment_freq_alignment;is_low_frequency;new_inactive;gender_age_group;contract_ratio,((((payment_freq_alignment + is_low_frequency))^2 + gender_age_group) - contract_ratio),0.6295549280623908,0.06014215418261345,0.3775178687459389,0.35573831699698105
451,gender_age_group;payment_per_freq;freq_per_tenure;older_low_contract;interaction_per_freq,((((gender_age_group + payment_per_freq))^2 + older_low_contract) - interaction_per_freq),0.620126079850572,0.06751054852320675,0.07545164718384698,0.2543627585192086
452,gender;subscription_code,(freq(gender) + subscription_code),0.633303808680248,0.0,0.0,0.21110126956008268
453,is_older_group;tenure;contract_ratio;is_high_interaction;payment_per_freq,((((is_older_group + tenure))^2 + is_high_interaction) - payment_per_freq),0.6251295635149142,0.019883040935672516,0.09636084059456688,0.24712448168171786
454,is_long_contract;older_and_member;subscription_code;vip_low_interaction,(((is_long_contract + older_and_member))^2 + vip_low_interaction),0.6366858120493707,0.0,0.2829736211031175,0.30655314438416276
455,is_high_interaction;vip_inactive;gender_age_group;age;short_tenure_high_interval,((((is_high_interaction + vip_inactive))^2 + age) - short_tenure_high_interval),0.6435968678959333,0.0,0.34622334658474885,0.3299400714935607
456,older_and_member;payment_per_freq;is_low_frequency;payment_interval;after_interaction,(sqrt(((older_and_member + payment_per_freq))^2) - after_interaction),0.6267909938594496,0.007151370679380214,0.07158119658119658,0.2351745203733421
457,subscription_code;is_low_frequency;older_and_member;new_inactive;vip_low_interaction,((((subscription_code + is_low_frequency))^2 + new_inactive) - vip_low_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
458,is_high_interaction;is_low_frequency;subscription_code;older_and_member;older_low_contract,(log(((is_high_interaction)^2)^2) - older_low_contract),0.6369656833232992,0.0,0.26134453781512607,0.2994367403794751
459,gender_age_group;payment_per_freq;older_low_contract;subscription_code;new_inactive,((((gender_age_group + payment_per_freq) + older_low_contract) + subscription_code) - new_inactive),0.6196124486200822,0.05155746509129968,0.1077783426537875,0.2596494187883898
460,usage_cluster;tenure;after_interaction;vip_low_interaction;short_tenure_high_interval,(log(((usage_cluster / tenure))^2) * short_tenure_high_interval),0.6322478157267672,0.007164179104477612,0.08297413793103449,0.24079537758742645
461,interaction_per_freq;freq_per_tenure;payment_per_freq;usage_cluster;subscription_code,((((interaction_per_freq + freq_per_tenure) - payment_per_freq) + usage_cluster) - subscription_code),0.6290613718411552,0.034403669724770644,0.03456221198156682,0.23267575118249753
462,is_high_interaction;is_high_payment_interval;short_tenure_high_interval;tenure;subscription_code,((((is_high_interaction + is_high_payment_interval))^2 / tenure))^2,0.6187858508604207,0.00935672514619883,0.176522506619594,0.2682216942087378
463,vip_low_interaction;contract_ratio;older_and_member;new_inactive;older_low_contract,((((vip_low_interaction)^2 + older_and_member) * new_inactive) - older_low_contract),0.6373679154658982,0.0,0.2562579550275774,0.2978752901644919
464,new_inactive;older_low_contract;gender_age_group;vip_low_interaction;frequent,((log(sqrt(new_inactive)))^2 - frequent),0.6326439848788081,0.0,0.01537551744529864,0.21600650077470226
